id,province,adcode,model,regYear,regMonth,forecastVolum
1372,山西,140000,3d7554f1f56dd664,2018,2,439.6638229385606
1373,广东,440000,3d7554f1f56dd664,2018,2,8570.636584379365
1374,广西,450000,3d7554f1f56dd664,2018,2,820.6760045009826
1375,江苏,320000,3d7554f1f56dd664,2018,2,1934.5094799983895
1376,江西,360000,3d7554f1f56dd664,2018,2,460.9004103656678
1377,河北,130000,3d7554f1f56dd664,2018,2,953.6149345106057
1378,河南,410000,3d7554f1f56dd664,2018,2,938.2917720544995
1379,浙江,330000,3d7554f1f56dd664,2018,2,1712.890766106732
1380,湖北,420000,3d7554f1f56dd664,2018,2,781.1802140627815
1381,湖南,430000,3d7554f1f56dd664,2018,2,645.5905787814643
1382,福建,350000,3d7554f1f56dd664,2018,2,1215.4060165096394
1383,辽宁,210000,3d7554f1f56dd664,2018,2,1669.1582321887781
1384,重庆,500000,3d7554f1f56dd664,2018,2,311.71902253350714
1385,陕西,610000,3d7554f1f56dd664,2018,2,466.65643633443926
1386,黑龙江,230000,3d7554f1f56dd664,2018,2,777.4171083606317
1387,上海,310000,2d0d2c3403909fdb,2018,2,2.0527308609698594
1388,云南,530000,2d0d2c3403909fdb,2018,2,102.32838196244535
1389,内蒙古,150000,2d0d2c3403909fdb,2018,2,31.750067997468932
1390,北京,110000,2d0d2c3403909fdb,2018,2,156.33348721667585
1391,四川,510000,2d0d2c3403909fdb,2018,2,76.63697262904157
1392,安徽,340000,2d0d2c3403909fdb,2018,2,-20.554092348083145
1393,山东,370000,2d0d2c3403909fdb,2018,2,144.88992409941858
1394,山西,140000,2d0d2c3403909fdb,2018,2,2.077620700537068
1395,广东,440000,2d0d2c3403909fdb,2018,2,1118.0794773050718
1396,广西,450000,2d0d2c3403909fdb,2018,2,23.592464840792445
1397,江苏,320000,2d0d2c3403909fdb,2018,2,175.5993088400648
1398,江西,360000,2d0d2c3403909fdb,2018,2,-26.162909114716285
1399,河北,130000,2d0d2c3403909fdb,2018,2,133.07702249032843
1400,河南,410000,2d0d2c3403909fdb,2018,2,90.99857710522343
1401,浙江,330000,2d0d2c3403909fdb,2018,2,170.1537794437467
1402,湖北,420000,2d0d2c3403909fdb,2018,2,39.84661587654932
1403,湖南,430000,2d0d2c3403909fdb,2018,2,33.20378496950667
1404,福建,350000,2d0d2c3403909fdb,2018,2,-35.15390428213641
1405,辽宁,210000,2d0d2c3403909fdb,2018,2,260.3829767195776
1406,重庆,500000,2d0d2c3403909fdb,2018,2,-10.521649497563999
1407,陕西,610000,2d0d2c3403909fdb,2018,2,61.74992526454662
1408,黑龙江,230000,2d0d2c3403909fdb,2018,2,61.679348370471814
1409,上海,310000,a28bb927b6fcb33c,2018,2,68.02751030438321
1410,云南,530000,a28bb927b6fcb33c,2018,2,166.8738331356788
1411,内蒙古,150000,a28bb927b6fcb33c,2018,2,63.53881984122597
1412,北京,110000,a28bb927b6fcb33c,2018,2,18.62535491105473
1413,四川,510000,a28bb927b6fcb33c,2018,2,207.03386072696065
1414,安徽,340000,a28bb927b6fcb33c,2018,2,125.55360910490634
1415,山东,370000,a28bb927b6fcb33c,2018,2,329.86446728456554
1416,山西,140000,a28bb927b6fcb33c,2018,2,84.53147848827945
1417,广东,440000,a28bb927b6fcb33c,2018,2,3674.468711060736
1418,广西,450000,a28bb927b6fcb33c,2018,2,314.6599491811613
1419,江苏,320000,a28bb927b6fcb33c,2018,2,850.1285776279121
1420,江西,360000,a28bb927b6fcb33c,2018,2,204.8475221852459
1421,河北,130000,a28bb927b6fcb33c,2018,2,374.32452787215084
1422,河南,410000,a28bb927b6fcb33c,2018,2,604.4423598290768
1423,浙江,330000,a28bb927b6fcb33c,2018,2,1139.6052629519827
1424,湖北,420000,a28bb927b6fcb33c,2018,2,402.7777071220959
1425,湖南,430000,a28bb927b6fcb33c,2018,2,382.1893413221064
1426,福建,350000,a28bb927b6fcb33c,2018,2,514.7645497583898
1427,辽宁,210000,a28bb927b6fcb33c,2018,2,498.04475826764235
1428,重庆,500000,a28bb927b6fcb33c,2018,2,45.80998757258783
1429,陕西,610000,a28bb927b6fcb33c,2018,2,154.4555571736252
1430,黑龙江,230000,a28bb927b6fcb33c,2018,2,158.38973876132377
1431,上海,310000,17bc272c93f19d56,2018,2,270.33765970218707
1432,云南,530000,17bc272c93f19d56,2018,2,2266.48840616382
1433,内蒙古,150000,17bc272c93f19d56,2018,2,575.2528735592168
1434,北京,110000,17bc272c93f19d56,2018,2,156.7632128024922
1435,四川,510000,17bc272c93f19d56,2018,2,1281.762245272863
1436,安徽,340000,17bc272c93f19d56,2018,2,1424.3059388595025
1437,山东,370000,17bc272c93f19d56,2018,2,2705.168153525983
1438,山西,140000,17bc272c93f19d56,2018,2,1367.7274914674676
1439,广东,440000,17bc272c93f19d56,2018,2,1727.9230598840031
1440,广西,450000,17bc272c93f19d56,2018,2,1612.16300526842
1441,江苏,320000,17bc272c93f19d56,2018,2,2037.0760821384183
1442,江西,360000,17bc272c93f19d56,2018,2,748.402299903607
1443,河北,130000,17bc272c93f19d56,2018,2,3443.616284304402
1444,河南,410000,17bc272c93f19d56,2018,2,2784.0610937965835
1445,浙江,330000,17bc272c93f19d56,2018,2,1654.6748512492104
1446,湖北,420000,17bc272c93f19d56,2018,2,992.0089319332001
1447,湖南,430000,17bc272c93f19d56,2018,2,1150.7853111570435
1448,福建,350000,17bc272c93f19d56,2018,2,549.0059113134598
1449,辽宁,210000,17bc272c93f19d56,2018,2,1223.8602096673333
1450,重庆,500000,17bc272c93f19d56,2018,2,323.51830990149176
1451,陕西,610000,17bc272c93f19d56,2018,2,1353.7382323093752
1452,黑龙江,230000,17bc272c93f19d56,2018,2,682.7233065528019
1453,上海,310000,2a2ab41f8f6ff1cb,2018,2,205.58812019679766
1454,云南,530000,2a2ab41f8f6ff1cb,2018,2,463.0416882750118
1455,内蒙古,150000,2a2ab41f8f6ff1cb,2018,2,397.21269814356003
1456,北京,110000,2a2ab41f8f6ff1cb,2018,2,62.31487450895128
1457,四川,510000,2a2ab41f8f6ff1cb,2018,2,598.7093444334623
1458,安徽,340000,2a2ab41f8f6ff1cb,2018,2,1041.4659619057086
1459,山东,370000,2a2ab41f8f6ff1cb,2018,2,1942.4415711858328
1460,山西,140000,2a2ab41f8f6ff1cb,2018,2,472.3302339573922
1461,广东,440000,2a2ab41f8f6ff1cb,2018,2,3253.9314851463264
1462,广西,450000,2a2ab41f8f6ff1cb,2018,2,369.97891222502926
1463,江苏,320000,2a2ab41f8f6ff1cb,2018,2,1214.126778983427
1464,江西,360000,2a2ab41f8f6ff1cb,2018,2,704.7308630247248
1465,河北,130000,2a2ab41f8f6ff1cb,2018,2,1810.5377828764654
1466,河南,410000,2a2ab41f8f6ff1cb,2018,2,2010.7840592602906
1467,浙江,330000,2a2ab41f8f6ff1cb,2018,2,1348.3476610151888
1468,湖北,420000,2a2ab41f8f6ff1cb,2018,2,885.6966177456852
1469,湖南,430000,2a2ab41f8f6ff1cb,2018,2,1217.1035369773035
1470,福建,350000,2a2ab41f8f6ff1cb,2018,2,288.27028797265064
1471,辽宁,210000,2a2ab41f8f6ff1cb,2018,2,445.66964517473343
1472,重庆,500000,2a2ab41f8f6ff1cb,2018,2,309.37181878707275
1473,陕西,610000,2a2ab41f8f6ff1cb,2018,2,351.71361203847107
1474,黑龙江,230000,2a2ab41f8f6ff1cb,2018,2,365.4356812744982
1475,上海,310000,c06a2a387c0ee510,2018,2,1016.7816723223094
1476,云南,530000,c06a2a387c0ee510,2018,2,222.17034938631286
1477,内蒙古,150000,c06a2a387c0ee510,2018,2,171.54368488078666
1478,北京,110000,c06a2a387c0ee510,2018,2,1170.155787038747
1479,四川,510000,c06a2a387c0ee510,2018,2,238.19151314867133
1480,安徽,340000,c06a2a387c0ee510,2018,2,355.74960810413086
1481,山东,370000,c06a2a387c0ee510,2018,2,1130.6693929325972
1482,山西,140000,c06a2a387c0ee510,2018,2,274.5630858220026
1483,广东,440000,c06a2a387c0ee510,2018,2,916.0598416135588
1484,广西,450000,c06a2a387c0ee510,2018,2,142.50776599775304
1485,江苏,320000,c06a2a387c0ee510,2018,2,1019.8770746688883
1486,江西,360000,c06a2a387c0ee510,2018,2,196.2582306533912
1487,河北,130000,c06a2a387c0ee510,2018,2,604.5616201635466
1488,河南,410000,c06a2a387c0ee510,2018,2,643.458467516055
1489,浙江,330000,c06a2a387c0ee510,2018,2,821.5142199621791
1490,湖北,420000,c06a2a387c0ee510,2018,2,258.05118295770745
1491,湖南,430000,c06a2a387c0ee510,2018,2,198.1764605205733
1492,福建,350000,c06a2a387c0ee510,2018,2,236.75199507840017
1493,辽宁,210000,c06a2a387c0ee510,2018,2,359.99754365939384
1494,重庆,500000,c06a2a387c0ee510,2018,2,195.29337351687985
1495,陕西,610000,c06a2a387c0ee510,2018,2,305.3214985352191
1496,黑龙江,230000,c06a2a387c0ee510,2018,2,233.67258737704657
1497,上海,310000,7023efdab9cedc03,2018,2,161.7689938588058
1498,云南,530000,7023efdab9cedc03,2018,2,-119.90414210028416
1499,内蒙古,150000,7023efdab9cedc03,2018,2,-156.89002608239662
1500,北京,110000,7023efdab9cedc03,2018,2,-139.38603759937905
1501,四川,510000,7023efdab9cedc03,2018,2,-21.74128758166796
1502,安徽,340000,7023efdab9cedc03,2018,2,164.54771893451527
1503,山东,370000,7023efdab9cedc03,2018,2,77.12591598751953
1504,山西,140000,7023efdab9cedc03,2018,2,-141.26321593586556
1505,广东,440000,7023efdab9cedc03,2018,2,124.54206263846862
1506,广西,450000,7023efdab9cedc03,2018,2,-113.1616683120211
1507,江苏,320000,7023efdab9cedc03,2018,2,773.3122893828802
1508,江西,360000,7023efdab9cedc03,2018,2,-28.51950919320211
1509,河北,130000,7023efdab9cedc03,2018,2,-44.13579544783556
1510,河南,410000,7023efdab9cedc03,2018,2,75.61423408709373
1511,浙江,330000,7023efdab9cedc03,2018,2,413.7659031074054
1512,湖北,420000,7023efdab9cedc03,2018,2,4.188245686655591
1513,湖南,430000,7023efdab9cedc03,2018,2,-17.679232355119098
1514,福建,350000,7023efdab9cedc03,2018,2,-85.005162586045
1515,辽宁,210000,7023efdab9cedc03,2018,2,-138.13661776687616
1516,重庆,500000,7023efdab9cedc03,2018,2,-117.12090678518996
1517,陕西,610000,7023efdab9cedc03,2018,2,-86.33785480126096
1518,黑龙江,230000,7023efdab9cedc03,2018,2,-159.99365543970487
1519,上海,310000,af6f4f548684e14d,2018,2,498.8462027494113
1520,云南,530000,af6f4f548684e14d,2018,2,89.71541400028713
1521,内蒙古,150000,af6f4f548684e14d,2018,2,66.73591138133861
1522,北京,110000,af6f4f548684e14d,2018,2,95.95215631680713
1523,四川,510000,af6f4f548684e14d,2018,2,273.4614180908232
1524,安徽,340000,af6f4f548684e14d,2018,2,464.7350117143597
1525,山东,370000,af6f4f548684e14d,2018,2,694.0464400142673
1526,山西,140000,af6f4f548684e14d,2018,2,161.22392307687426
1527,广东,440000,af6f4f548684e14d,2018,2,548.1784285515396
1528,广西,450000,af6f4f548684e14d,2018,2,74.44858777501338
1529,江苏,320000,af6f4f548684e14d,2018,2,867.6617573825026
1530,江西,360000,af6f4f548684e14d,2018,2,485.8163717359782
1531,河北,130000,af6f4f548684e14d,2018,2,371.86694854521966
1532,河南,410000,af6f4f548684e14d,2018,2,597.7882324428346
1533,浙江,330000,af6f4f548684e14d,2018,2,564.5014860223399
1534,湖北,420000,af6f4f548684e14d,2018,2,540.4592582483805
1535,湖南,430000,af6f4f548684e14d,2018,2,499.7382069914176
1536,福建,350000,af6f4f548684e14d,2018,2,130.44596599299086
1537,辽宁,210000,af6f4f548684e14d,2018,2,96.22928547010912
1538,重庆,500000,af6f4f548684e14d,2018,2,123.79820723180569
1539,陕西,610000,af6f4f548684e14d,2018,2,82.94262138060498
1540,黑龙江,230000,af6f4f548684e14d,2018,2,-1.8866291497259908
1541,上海,310000,7cf283430b3b5e38,2018,2,702.9562195516567
1542,云南,530000,7cf283430b3b5e38,2018,2,328.9506844329379
1543,内蒙古,150000,7cf283430b3b5e38,2018,2,312.84695823295465
1544,北京,110000,7cf283430b3b5e38,2018,2,103.74351133085872
1545,四川,510000,7cf283430b3b5e38,2018,2,852.0299776203533
1546,安徽,340000,7cf283430b3b5e38,2018,2,1309.786033028798
1547,山东,370000,7cf283430b3b5e38,2018,2,2033.6653388881955
1548,山西,140000,7cf283430b3b5e38,2018,2,570.0924079965997
1549,广东,440000,7cf283430b3b5e38,2018,2,1072.3229317017751
1550,广西,450000,7cf283430b3b5e38,2018,2,496.90951430993266
1551,江苏,320000,7cf283430b3b5e38,2018,2,2779.82247105042
1552,江西,360000,7cf283430b3b5e38,2018,2,1088.1812674700523
1553,河北,130000,7cf283430b3b5e38,2018,2,1229.46175993718
1554,河南,410000,7cf283430b3b5e38,2018,2,1836.6365336446652
1555,浙江,330000,7cf283430b3b5e38,2018,2,1583.1910649662873
1556,湖北,420000,7cf283430b3b5e38,2018,2,945.9230135703956
1557,湖南,430000,7cf283430b3b5e38,2018,2,908.6389108897104
1558,福建,350000,7cf283430b3b5e38,2018,2,653.4083792500561
1559,辽宁,210000,7cf283430b3b5e38,2018,2,390.97779333197457
1560,重庆,500000,7cf283430b3b5e38,2018,2,406.98133375155214
1561,陕西,610000,7cf283430b3b5e38,2018,2,518.1133398592874
1562,黑龙江,230000,7cf283430b3b5e38,2018,2,227.13679113243802
1563,上海,310000,d4efbebb087fd03f,2018,2,345.77755234759525
1564,云南,530000,d4efbebb087fd03f,2018,2,652.2054712612075
1565,内蒙古,150000,d4efbebb087fd03f,2018,2,251.23207686138096
1566,北京,110000,d4efbebb087fd03f,2018,2,550.6102619286501
1567,四川,510000,d4efbebb087fd03f,2018,2,1154.8987329988065
1568,安徽,340000,d4efbebb087fd03f,2018,2,1596.0429085699293
1569,山东,370000,d4efbebb087fd03f,2018,2,1452.262323593522
1570,山西,140000,d4efbebb087fd03f,2018,2,803.0548333169153
1571,广东,440000,d4efbebb087fd03f,2018,2,1578.9738240957254
1572,广西,450000,d4efbebb087fd03f,2018,2,678.5319995587018
1573,江苏,320000,d4efbebb087fd03f,2018,2,1318.7703463600926
1574,江西,360000,d4efbebb087fd03f,2018,2,1034.4347492738757
1575,河北,130000,d4efbebb087fd03f,2018,2,1271.057860276981
1576,河南,410000,d4efbebb087fd03f,2018,2,1580.4561894401509
1577,浙江,330000,d4efbebb087fd03f,2018,2,1800.3082258602462
1578,湖北,420000,d4efbebb087fd03f,2018,2,1166.2924329139778
1579,湖南,430000,d4efbebb087fd03f,2018,2,1247.1511693726782
1580,福建,350000,d4efbebb087fd03f,2018,2,1177.4701424763948
1581,辽宁,210000,d4efbebb087fd03f,2018,2,664.6777865729255
1582,重庆,500000,d4efbebb087fd03f,2018,2,634.9267337381993
1583,陕西,610000,d4efbebb087fd03f,2018,2,1150.7448860484847
1584,黑龙江,230000,d4efbebb087fd03f,2018,2,175.55520872163703
1585,上海,310000,7245e0ee27b195cd,2018,2,112.20196415908248
1586,云南,530000,7245e0ee27b195cd,2018,2,411.4655557368006
1587,内蒙古,150000,7245e0ee27b195cd,2018,2,310.4844280249076
1588,北京,110000,7245e0ee27b195cd,2018,2,109.10735528054352
1589,四川,510000,7245e0ee27b195cd,2018,2,760.902804211479
1590,安徽,340000,7245e0ee27b195cd,2018,2,548.3499429325841
1591,山东,370000,7245e0ee27b195cd,2018,2,1154.645491409653
1592,山西,140000,7245e0ee27b195cd,2018,2,804.8223251372553
1593,广东,440000,7245e0ee27b195cd,2018,2,1105.3855756028443
1594,广西,450000,7245e0ee27b195cd,2018,2,496.9948121242213
1595,江苏,320000,7245e0ee27b195cd,2018,2,650.4892312120232
1596,江西,360000,7245e0ee27b195cd,2018,2,468.9423551151608
1597,河北,130000,7245e0ee27b195cd,2018,2,1411.5928268784146
1598,河南,410000,7245e0ee27b195cd,2018,2,1164.1994312706402
1599,浙江,330000,7245e0ee27b195cd,2018,2,765.397341281246
1600,湖北,420000,7245e0ee27b195cd,2018,2,464.1770783978867
1601,湖南,430000,7245e0ee27b195cd,2018,2,673.6197537677753
1602,福建,350000,7245e0ee27b195cd,2018,2,329.6010776567964
1603,辽宁,210000,7245e0ee27b195cd,2018,2,489.5136822330304
1604,重庆,500000,7245e0ee27b195cd,2018,2,375.61516628125247
1605,陕西,610000,7245e0ee27b195cd,2018,2,793.0730262557842
1606,黑龙江,230000,7245e0ee27b195cd,2018,2,344.8547907786741
1607,上海,310000,8c915fe4632fb9fa,2018,2,38.25767524592328
1608,云南,530000,8c915fe4632fb9fa,2018,2,518.1041105731392
1609,内蒙古,150000,8c915fe4632fb9fa,2018,2,317.3117611319635
1610,北京,110000,8c915fe4632fb9fa,2018,2,-8.228526862269746
1611,四川,510000,8c915fe4632fb9fa,2018,2,817.4029070749432
1612,安徽,340000,8c915fe4632fb9fa,2018,2,638.5342048604715
1613,山东,370000,8c915fe4632fb9fa,2018,2,1271.5577451421143
1614,山西,140000,8c915fe4632fb9fa,2018,2,497.1913833907362
1615,广东,440000,8c915fe4632fb9fa,2018,2,681.5389719803082
1616,广西,450000,8c915fe4632fb9fa,2018,2,351.4470485385424
1617,江苏,320000,8c915fe4632fb9fa,2018,2,1032.4864093826532
1618,江西,360000,8c915fe4632fb9fa,2018,2,437.19701432548106
1619,河北,130000,8c915fe4632fb9fa,2018,2,1535.660157779884
1620,河南,410000,8c915fe4632fb9fa,2018,2,1001.437879697166
1621,浙江,330000,8c915fe4632fb9fa,2018,2,738.2230237042315
1622,湖北,420000,8c915fe4632fb9fa,2018,2,550.7469681196287
1623,湖南,430000,8c915fe4632fb9fa,2018,2,430.0441296339517
1624,福建,350000,8c915fe4632fb9fa,2018,2,336.7244578656845
1625,辽宁,210000,8c915fe4632fb9fa,2018,2,239.97531282530508
1626,重庆,500000,8c915fe4632fb9fa,2018,2,242.8528037912435
1627,陕西,610000,8c915fe4632fb9fa,2018,2,331.3948583261425
1628,黑龙江,230000,8c915fe4632fb9fa,2018,2,485.96690097544126
1629,上海,310000,6155b214590c66e6,2018,2,238.60666397943913
1630,云南,530000,6155b214590c66e6,2018,2,847.7567554915031
1631,内蒙古,150000,6155b214590c66e6,2018,2,646.4156706988958
1632,北京,110000,6155b214590c66e6,2018,2,228.95896960531718
1633,四川,510000,6155b214590c66e6,2018,2,1372.0043677254491
1634,安徽,340000,6155b214590c66e6,2018,2,976.1855922816299
1635,山东,370000,6155b214590c66e6,2018,2,1660.5407516607693
1636,山西,140000,6155b214590c66e6,2018,2,660.5025368662643
1637,广东,440000,6155b214590c66e6,2018,2,1738.7849691665424
1638,广西,450000,6155b214590c66e6,2018,2,557.5607705085307
1639,江苏,320000,6155b214590c66e6,2018,2,1883.7076469826875
1640,江西,360000,6155b214590c66e6,2018,2,734.055395466901
1641,河北,130000,6155b214590c66e6,2018,2,1441.1889341976134
1642,河南,410000,6155b214590c66e6,2018,2,1701.0279177726043
1643,浙江,330000,6155b214590c66e6,2018,2,1437.2205081997722
1644,湖北,420000,6155b214590c66e6,2018,2,858.3487603560508
1645,湖南,430000,6155b214590c66e6,2018,2,953.9246793764951
1646,福建,350000,6155b214590c66e6,2018,2,611.451313594317
1647,辽宁,210000,6155b214590c66e6,2018,2,776.4521050589551
1648,重庆,500000,6155b214590c66e6,2018,2,637.860049356892
1649,陕西,610000,6155b214590c66e6,2018,2,712.5308417835258
1650,黑龙江,230000,6155b214590c66e6,2018,2,542.312653424408
1651,上海,310000,28e29f2c03dcd84c,2018,2,467.5737689115085
1652,云南,530000,28e29f2c03dcd84c,2018,2,311.1557855096096
1653,内蒙古,150000,28e29f2c03dcd84c,2018,2,393.10311835756903
1654,北京,110000,28e29f2c03dcd84c,2018,2,757.9807955123549
1655,四川,510000,28e29f2c03dcd84c,2018,2,466.0374477403702
1656,安徽,340000,28e29f2c03dcd84c,2018,2,541.4372911305016
1657,山东,370000,28e29f2c03dcd84c,2018,2,1035.3871614906034
1658,山西,140000,28e29f2c03dcd84c,2018,2,512.4914308699961
1659,广东,440000,28e29f2c03dcd84c,2018,2,356.79155692493924
1660,广西,450000,28e29f2c03dcd84c,2018,2,102.0844949438673
1661,江苏,320000,28e29f2c03dcd84c,2018,2,1085.2123606336227
1662,江西,360000,28e29f2c03dcd84c,2018,2,232.5409766677301
1663,河北,130000,28e29f2c03dcd84c,2018,2,1154.0670114470943
1664,河南,410000,28e29f2c03dcd84c,2018,2,821.8055688979855
1665,浙江,330000,28e29f2c03dcd84c,2018,2,515.1486300511743
1666,湖北,420000,28e29f2c03dcd84c,2018,2,188.08072815350369
1667,湖南,430000,28e29f2c03dcd84c,2018,2,338.2404829595918
1668,福建,350000,28e29f2c03dcd84c,2018,2,149.87774772114506
1669,辽宁,210000,28e29f2c03dcd84c,2018,2,167.73871329916346
1670,重庆,500000,28e29f2c03dcd84c,2018,2,265.7317030150286
1671,陕西,610000,28e29f2c03dcd84c,2018,2,405.288072954418
1672,黑龙江,230000,28e29f2c03dcd84c,2018,2,89.08473219299862
1673,上海,310000,37aa9169b575ef79,2018,2,0.5189989013301783
1674,云南,530000,37aa9169b575ef79,2018,2,969.7486872116776
1675,内蒙古,150000,37aa9169b575ef79,2018,2,735.6870789679919
1676,北京,110000,37aa9169b575ef79,2018,2,223.6406874257126
1677,四川,510000,37aa9169b575ef79,2018,2,2687.8351365248245
1678,安徽,340000,37aa9169b575ef79,2018,2,406.4694215813931
1679,山东,370000,37aa9169b575ef79,2018,2,2888.8581763582306
1680,山西,140000,37aa9169b575ef79,2018,2,949.646592035716
1681,广东,440000,37aa9169b575ef79,2018,2,1867.108880248762
1682,广西,450000,37aa9169b575ef79,2018,2,373.08726062910114
1683,江苏,320000,37aa9169b575ef79,2018,2,696.8229099702845
1684,江西,360000,37aa9169b575ef79,2018,2,277.6564836177438
1685,河北,130000,37aa9169b575ef79,2018,2,3053.1981029089575
1686,河南,410000,37aa9169b575ef79,2018,2,1595.4756206828806
1687,浙江,330000,37aa9169b575ef79,2018,2,592.5511241317851
1688,湖北,420000,37aa9169b575ef79,2018,2,349.8441595750046
1689,湖南,430000,37aa9169b575ef79,2018,2,734.0168287440146
1690,福建,350000,37aa9169b575ef79,2018,2,439.1308003423927
1691,辽宁,210000,37aa9169b575ef79,2018,2,1295.558566412834
1692,重庆,500000,37aa9169b575ef79,2018,2,150.3276023382893
1693,陕西,610000,37aa9169b575ef79,2018,2,614.888940794576
1694,黑龙江,230000,37aa9169b575ef79,2018,2,1525.9947147785538
1695,上海,310000,63065128401bb3ff,2018,2,2274.301978282989
1696,云南,530000,63065128401bb3ff,2018,2,937.729495544545
1697,内蒙古,150000,63065128401bb3ff,2018,2,563.4644650556739
1698,北京,110000,63065128401bb3ff,2018,2,914.0349111757487
1699,四川,510000,63065128401bb3ff,2018,2,1756.719100850134
1700,安徽,340000,63065128401bb3ff,2018,2,1446.1530373010946
1701,山东,370000,63065128401bb3ff,2018,2,2354.2264270054516
1702,山西,140000,63065128401bb3ff,2018,2,1144.3096096760878
1703,广东,440000,63065128401bb3ff,2018,2,1413.619010160498
1704,广西,450000,63065128401bb3ff,2018,2,458.78934688405354
1705,江苏,320000,63065128401bb3ff,2018,2,3069.5478877242595
1706,江西,360000,63065128401bb3ff,2018,2,1037.9379524314843
1707,河北,130000,63065128401bb3ff,2018,2,2554.8059599660323
1708,河南,410000,63065128401bb3ff,2018,2,2534.1393749218996
1709,浙江,330000,63065128401bb3ff,2018,2,1579.6475202230713
1710,湖北,420000,63065128401bb3ff,2018,2,907.5965444541441
1711,湖南,430000,63065128401bb3ff,2018,2,1178.7635789043738
1712,福建,350000,63065128401bb3ff,2018,2,999.3696008474922
1713,辽宁,210000,63065128401bb3ff,2018,2,678.7250210997751
1714,重庆,500000,63065128401bb3ff,2018,2,772.6049752675281
1715,陕西,610000,63065128401bb3ff,2018,2,1285.1325634145273
1716,黑龙江,230000,63065128401bb3ff,2018,2,310.23615605137223
1717,上海,310000,ea489c253676aafc,2018,2,345.39543484417254
1718,云南,530000,ea489c253676aafc,2018,2,584.3415279377576
1719,内蒙古,150000,ea489c253676aafc,2018,2,662.2882262496773
1720,北京,110000,ea489c253676aafc,2018,2,34.12888518107172
1721,四川,510000,ea489c253676aafc,2018,2,1091.7620634496673
1722,安徽,340000,ea489c253676aafc,2018,2,924.830670280646
1723,山东,370000,ea489c253676aafc,2018,2,2513.5335945865086
1724,山西,140000,ea489c253676aafc,2018,2,1361.75935896319
1725,广东,440000,ea489c253676aafc,2018,2,430.48692656168845
1726,广西,450000,ea489c253676aafc,2018,2,234.3808202448658
1727,江苏,320000,ea489c253676aafc,2018,2,1293.8079253479727
1728,江西,360000,ea489c253676aafc,2018,2,238.66020219139415
1729,河北,130000,ea489c253676aafc,2018,2,2933.1701089912103
1730,河南,410000,ea489c253676aafc,2018,2,1405.5002451763007
1731,浙江,330000,ea489c253676aafc,2018,2,643.1922381079326
1732,湖北,420000,ea489c253676aafc,2018,2,185.59884364766623
1733,湖南,430000,ea489c253676aafc,2018,2,383.7507611401908
1734,福建,350000,ea489c253676aafc,2018,2,266.5984206834478
1735,辽宁,210000,ea489c253676aafc,2018,2,878.2406909051299
1736,重庆,500000,ea489c253676aafc,2018,2,271.69403067417255
1737,陕西,610000,ea489c253676aafc,2018,2,692.7933556122645
1738,黑龙江,230000,ea489c253676aafc,2018,2,566.9179720570999
1739,上海,310000,cd5841d44fd7625e,2018,2,188.48733876247366
1740,云南,530000,cd5841d44fd7625e,2018,2,289.72780523898473
1741,内蒙古,150000,cd5841d44fd7625e,2018,2,349.7958833089984
1742,北京,110000,cd5841d44fd7625e,2018,2,822.4378376413539
1743,四川,510000,cd5841d44fd7625e,2018,2,566.2372391210843
1744,安徽,340000,cd5841d44fd7625e,2018,2,412.3567873915049
1745,山东,370000,cd5841d44fd7625e,2018,2,1257.1965582806902
1746,山西,140000,cd5841d44fd7625e,2018,2,336.9377754839887
1747,广东,440000,cd5841d44fd7625e,2018,2,675.3315879812644
1748,广西,450000,cd5841d44fd7625e,2018,2,157.3908877835243
1749,江苏,320000,cd5841d44fd7625e,2018,2,991.2680833527936
1750,江西,360000,cd5841d44fd7625e,2018,2,203.58741141494232
1751,河北,130000,cd5841d44fd7625e,2018,2,1430.730440771147
1752,河南,410000,cd5841d44fd7625e,2018,2,1199.1138625309193
1753,浙江,330000,cd5841d44fd7625e,2018,2,580.9979580213329
1754,湖北,420000,cd5841d44fd7625e,2018,2,359.8209343783037
1755,湖南,430000,cd5841d44fd7625e,2018,2,310.51069599317566
1756,福建,350000,cd5841d44fd7625e,2018,2,268.4496651434725
1757,辽宁,210000,cd5841d44fd7625e,2018,2,642.6761811113018
1758,重庆,500000,cd5841d44fd7625e,2018,2,236.43882577149662
1759,陕西,610000,cd5841d44fd7625e,2018,2,373.8678243729781
1760,黑龙江,230000,cd5841d44fd7625e,2018,2,803.9716229947994
1761,上海,310000,b25c4e2e3856af22,2018,2,414.0137157047071
1762,云南,530000,b25c4e2e3856af22,2018,2,351.3739659559206
1763,内蒙古,150000,b25c4e2e3856af22,2018,2,251.51095999666586
1764,北京,110000,b25c4e2e3856af22,2018,2,311.130018679051
1765,四川,510000,b25c4e2e3856af22,2018,2,235.6999817419278
1766,安徽,340000,b25c4e2e3856af22,2018,2,473.4876950202189
1767,山东,370000,b25c4e2e3856af22,2018,2,700.2011419116099
1768,山西,140000,b25c4e2e3856af22,2018,2,245.8357007220605
1769,广东,440000,b25c4e2e3856af22,2018,2,571.8445524745892
1770,广西,450000,b25c4e2e3856af22,2018,2,299.5955825904879
1771,江苏,320000,b25c4e2e3856af22,2018,2,669.3947035012418
1772,江西,360000,b25c4e2e3856af22,2018,2,357.4538521693962
