id,province,adcode,model,regYear,regMonth,forecastVolum
843,山东,370000,936168bd4850913d,2018,1,782.5172878390184
844,山西,140000,936168bd4850913d,2018,1,317.34594275858694
845,广东,440000,936168bd4850913d,2018,1,1953.6094505094686
846,广西,450000,936168bd4850913d,2018,1,233.79072935131967
847,江苏,320000,936168bd4850913d,2018,1,630.9667203514223
848,江西,360000,936168bd4850913d,2018,1,279.6266844338073
849,河北,130000,936168bd4850913d,2018,1,649.0706213916902
850,河南,410000,936168bd4850913d,2018,1,795.2220023299906
851,浙江,330000,936168bd4850913d,2018,1,620.8194649139509
852,湖北,420000,936168bd4850913d,2018,1,907.0381858082636
853,湖南,430000,936168bd4850913d,2018,1,429.15689367779464
854,福建,350000,936168bd4850913d,2018,1,384.0841592533667
855,辽宁,210000,936168bd4850913d,2018,1,554.3433853762356
856,重庆,500000,936168bd4850913d,2018,1,161.08269232699985
857,陕西,610000,936168bd4850913d,2018,1,291.81158388393976
858,黑龙江,230000,936168bd4850913d,2018,1,364.6975482766313
859,上海,310000,cc21c7e91a3b5a0c,2018,1,89.44207699184653
860,云南,530000,cc21c7e91a3b5a0c,2018,1,211.42950016665276
861,内蒙古,150000,cc21c7e91a3b5a0c,2018,1,142.02404267876108
862,北京,110000,cc21c7e91a3b5a0c,2018,1,52.19326033929457
863,四川,510000,cc21c7e91a3b5a0c,2018,1,211.74337226996198
864,安徽,340000,cc21c7e91a3b5a0c,2018,1,303.19136148318614
865,山东,370000,cc21c7e91a3b5a0c,2018,1,521.548698097363
866,山西,140000,cc21c7e91a3b5a0c,2018,1,193.56664296597205
867,广东,440000,cc21c7e91a3b5a0c,2018,1,2068.081066092691
868,广西,450000,cc21c7e91a3b5a0c,2018,1,195.76118230998372
869,江苏,320000,cc21c7e91a3b5a0c,2018,1,833.781666649081
870,江西,360000,cc21c7e91a3b5a0c,2018,1,243.2794560323411
871,河北,130000,cc21c7e91a3b5a0c,2018,1,450.0370032447054
872,河南,410000,cc21c7e91a3b5a0c,2018,1,596.9956642100043
873,浙江,330000,cc21c7e91a3b5a0c,2018,1,780.9952646758841
874,湖北,420000,cc21c7e91a3b5a0c,2018,1,757.7336892094038
875,湖南,430000,cc21c7e91a3b5a0c,2018,1,290.4316542216484
876,福建,350000,cc21c7e91a3b5a0c,2018,1,368.9342515870492
877,辽宁,210000,cc21c7e91a3b5a0c,2018,1,310.96849162575467
878,重庆,500000,cc21c7e91a3b5a0c,2018,1,66.85134817377917
879,陕西,610000,cc21c7e91a3b5a0c,2018,1,153.72697661063103
880,黑龙江,230000,cc21c7e91a3b5a0c,2018,1,179.34933206224383
881,上海,310000,7aab7fca2470987e,2018,1,123.44312363716784
882,云南,530000,7aab7fca2470987e,2018,1,-5.11283069703768
883,内蒙古,150000,7aab7fca2470987e,2018,1,2.119991141828905
884,北京,110000,7aab7fca2470987e,2018,1,187.6310274918004
885,四川,510000,7aab7fca2470987e,2018,1,5.8187792362745085
886,安徽,340000,7aab7fca2470987e,2018,1,28.312267968365973
887,山东,370000,7aab7fca2470987e,2018,1,208.75979559514826
888,山西,140000,7aab7fca2470987e,2018,1,56.58242046792594
889,广东,440000,7aab7fca2470987e,2018,1,615.2642381596888
890,广西,450000,7aab7fca2470987e,2018,1,0.7755695846343542
891,江苏,320000,7aab7fca2470987e,2018,1,239.383459505575
892,江西,360000,7aab7fca2470987e,2018,1,10.87510082580593
893,河北,130000,7aab7fca2470987e,2018,1,168.68118249587644
894,河南,410000,7aab7fca2470987e,2018,1,103.33657768553536
895,浙江,330000,7aab7fca2470987e,2018,1,301.7415150589096
896,湖北,420000,7aab7fca2470987e,2018,1,17.303370898042772
897,湖南,430000,7aab7fca2470987e,2018,1,8.721078184284238
898,福建,350000,7aab7fca2470987e,2018,1,31.146238246246867
899,辽宁,210000,7aab7fca2470987e,2018,1,81.67679645774496
900,重庆,500000,7aab7fca2470987e,2018,1,-0.41574362948256294
901,陕西,610000,7aab7fca2470987e,2018,1,3.331338745518792
902,黑龙江,230000,7aab7fca2470987e,2018,1,12.672983688456043
903,上海,310000,fde95ea242abd896,2018,1,276.7651057898076
904,云南,530000,fde95ea242abd896,2018,1,351.48042984014904
905,内蒙古,150000,fde95ea242abd896,2018,1,165.43626290992648
906,北京,110000,fde95ea242abd896,2018,1,194.3320625204483
907,四川,510000,fde95ea242abd896,2018,1,433.54108592933676
908,安徽,340000,fde95ea242abd896,2018,1,319.534007574261
909,山东,370000,fde95ea242abd896,2018,1,746.5665326775456
910,山西,140000,fde95ea242abd896,2018,1,262.4902367363612
911,广东,440000,fde95ea242abd896,2018,1,3282.1909723253993
912,广西,450000,fde95ea242abd896,2018,1,325.58581843592526
913,江苏,320000,fde95ea242abd896,2018,1,826.1616557995351
914,江西,360000,fde95ea242abd896,2018,1,335.73828607230985
915,河北,130000,fde95ea242abd896,2018,1,619.8188652436648
916,河南,410000,fde95ea242abd896,2018,1,468.60277433320687
917,浙江,330000,fde95ea242abd896,2018,1,1045.3790663148593
918,湖北,420000,fde95ea242abd896,2018,1,615.395296458145
919,湖南,430000,fde95ea242abd896,2018,1,522.785312649691
920,福建,350000,fde95ea242abd896,2018,1,630.3342118692347
921,辽宁,210000,fde95ea242abd896,2018,1,448.5983956243356
922,重庆,500000,fde95ea242abd896,2018,1,183.4419669370743
923,陕西,610000,fde95ea242abd896,2018,1,190.6591521792011
924,黑龙江,230000,fde95ea242abd896,2018,1,204.80593551638395
925,上海,310000,97f15de12cfabbd5,2018,1,270.61503683456726
926,云南,530000,97f15de12cfabbd5,2018,1,62.751220763010906
927,内蒙古,150000,97f15de12cfabbd5,2018,1,127.04556749232569
928,北京,110000,97f15de12cfabbd5,2018,1,335.8394760277747
929,四川,510000,97f15de12cfabbd5,2018,1,221.791799529601
930,安徽,340000,97f15de12cfabbd5,2018,1,285.05563752533436
931,山东,370000,97f15de12cfabbd5,2018,1,839.2503831174738
932,山西,140000,97f15de12cfabbd5,2018,1,311.38424592969693
933,广东,440000,97f15de12cfabbd5,2018,1,2216.1164736967744
934,广西,450000,97f15de12cfabbd5,2018,1,72.58435977534901
935,江苏,320000,97f15de12cfabbd5,2018,1,915.3952138002387
936,江西,360000,97f15de12cfabbd5,2018,1,161.7699696180809
937,河北,130000,97f15de12cfabbd5,2018,1,739.744354744468
938,河南,410000,97f15de12cfabbd5,2018,1,551.8333858370584
939,浙江,330000,97f15de12cfabbd5,2018,1,1207.1231271451302
940,湖北,420000,97f15de12cfabbd5,2018,1,464.05048866671143
941,湖南,430000,97f15de12cfabbd5,2018,1,444.0023356310293
942,福建,350000,97f15de12cfabbd5,2018,1,350.86966600030286
943,辽宁,210000,97f15de12cfabbd5,2018,1,862.9042579927866
944,重庆,500000,97f15de12cfabbd5,2018,1,78.67408124004658
945,陕西,610000,97f15de12cfabbd5,2018,1,150.63255926830203
946,黑龙江,230000,97f15de12cfabbd5,2018,1,347.99460893567584
947,上海,310000,f5d69960089c3614,2018,1,108.88276453230725
948,云南,530000,f5d69960089c3614,2018,1,-14.57289028403602
949,内蒙古,150000,f5d69960089c3614,2018,1,-10.662845252386546
950,北京,110000,f5d69960089c3614,2018,1,164.6353759706575
951,四川,510000,f5d69960089c3614,2018,1,30.71191548367608
952,安徽,340000,f5d69960089c3614,2018,1,49.1364685578709
953,山东,370000,f5d69960089c3614,2018,1,93.7279704295085
954,山西,140000,f5d69960089c3614,2018,1,-17.67317135014241
955,广东,440000,f5d69960089c3614,2018,1,172.84247180326776
956,广西,450000,f5d69960089c3614,2018,1,-19.56821285816045
957,江苏,320000,f5d69960089c3614,2018,1,91.01037878048822
958,江西,360000,f5d69960089c3614,2018,1,-3.2282950274542372
959,河北,130000,f5d69960089c3614,2018,1,28.67125816851825
960,河南,410000,f5d69960089c3614,2018,1,23.36181916926057
961,浙江,330000,f5d69960089c3614,2018,1,17.11426580622026
962,湖北,420000,f5d69960089c3614,2018,1,24.93126112641454
963,湖南,430000,f5d69960089c3614,2018,1,14.244380220202515
964,福建,350000,f5d69960089c3614,2018,1,16.544751634336194
965,辽宁,210000,f5d69960089c3614,2018,1,8.017105568559145
966,重庆,500000,f5d69960089c3614,2018,1,25.634989420315605
967,陕西,610000,f5d69960089c3614,2018,1,24.144870615373122
968,黑龙江,230000,f5d69960089c3614,2018,1,-13.818668813162617
969,上海,310000,5b1c11c3efed5312,2018,1,229.0407058885516
970,云南,530000,5b1c11c3efed5312,2018,1,184.98575510270194
971,内蒙古,150000,5b1c11c3efed5312,2018,1,149.42113022400412
972,北京,110000,5b1c11c3efed5312,2018,1,87.4379050690817
973,四川,510000,5b1c11c3efed5312,2018,1,263.2474307894274
974,安徽,340000,5b1c11c3efed5312,2018,1,587.9201671740765
975,山东,370000,5b1c11c3efed5312,2018,1,575.3143215812406
976,山西,140000,5b1c11c3efed5312,2018,1,198.99571821841113
977,广东,440000,5b1c11c3efed5312,2018,1,526.066758348338
978,广西,450000,5b1c11c3efed5312,2018,1,149.8972320184892
979,江苏,320000,5b1c11c3efed5312,2018,1,814.6822763366802
980,江西,360000,5b1c11c3efed5312,2018,1,449.62719410514853
981,河北,130000,5b1c11c3efed5312,2018,1,417.19440852816496
982,河南,410000,5b1c11c3efed5312,2018,1,684.4184004714587
983,浙江,330000,5b1c11c3efed5312,2018,1,903.2584457494461
984,湖北,420000,5b1c11c3efed5312,2018,1,371.94466294220547
985,湖南,430000,5b1c11c3efed5312,2018,1,339.5892866631449
986,福建,350000,5b1c11c3efed5312,2018,1,288.48636385848204
987,辽宁,210000,5b1c11c3efed5312,2018,1,127.42801258758777
988,重庆,500000,5b1c11c3efed5312,2018,1,124.95295106925113
989,陕西,610000,5b1c11c3efed5312,2018,1,166.48375201028006
990,黑龙江,230000,5b1c11c3efed5312,2018,1,112.90039260715122
991,上海,310000,17363f08d683d52b,2018,1,84.01796961649671
992,云南,530000,17363f08d683d52b,2018,1,86.55834650246538
993,内蒙古,150000,17363f08d683d52b,2018,1,81.18473230408796
994,北京,110000,17363f08d683d52b,2018,1,67.70566015190929
995,四川,510000,17363f08d683d52b,2018,1,169.69862001187062
996,安徽,340000,17363f08d683d52b,2018,1,269.4583358788588
997,山东,370000,17363f08d683d52b,2018,1,438.0682064479541
998,山西,140000,17363f08d683d52b,2018,1,76.9830484551187
999,广东,440000,17363f08d683d52b,2018,1,290.77537430779694
1000,广西,450000,17363f08d683d52b,2018,1,63.15044262352512
1001,江苏,320000,17363f08d683d52b,2018,1,459.71691175305375
1002,江西,360000,17363f08d683d52b,2018,1,198.0615537241174
1003,河北,130000,17363f08d683d52b,2018,1,460.8271101215828
1004,河南,410000,17363f08d683d52b,2018,1,472.5426673476958
1005,浙江,330000,17363f08d683d52b,2018,1,558.6568057394084
1006,湖北,420000,17363f08d683d52b,2018,1,244.59968972895376
1007,湖南,430000,17363f08d683d52b,2018,1,281.28424512883896
1008,福建,350000,17363f08d683d52b,2018,1,153.1551821017224
1009,辽宁,210000,17363f08d683d52b,2018,1,139.47983808421543
1010,重庆,500000,17363f08d683d52b,2018,1,74.21748828797462
1011,陕西,610000,17363f08d683d52b,2018,1,176.23724210797457
1012,黑龙江,230000,17363f08d683d52b,2018,1,87.5006143372571
1013,上海,310000,06880909932890ca,2018,1,348.243369272873
1014,云南,530000,06880909932890ca,2018,1,138.1353350864128
1015,内蒙古,150000,06880909932890ca,2018,1,79.61146263835707
1016,北京,110000,06880909932890ca,2018,1,179.97455161001363
1017,四川,510000,06880909932890ca,2018,1,601.7873852640787
1018,安徽,340000,06880909932890ca,2018,1,648.7581948591734
1019,山东,370000,06880909932890ca,2018,1,749.1073167665545
1020,山西,140000,06880909932890ca,2018,1,164.63887791680236
1021,广东,440000,06880909932890ca,2018,1,919.5224609334778
1022,广西,450000,06880909932890ca,2018,1,202.84028500121258
1023,江苏,320000,06880909932890ca,2018,1,1534.3350391667798
1024,江西,360000,06880909932890ca,2018,1,468.2948881145872
1025,河北,130000,06880909932890ca,2018,1,512.224623965606
1026,河南,410000,06880909932890ca,2018,1,1291.017866447233
1027,浙江,330000,06880909932890ca,2018,1,1218.0140982150406
1028,湖北,420000,06880909932890ca,2018,1,464.46868618889425
1029,湖南,430000,06880909932890ca,2018,1,475.8082321277788
1030,福建,350000,06880909932890ca,2018,1,418.5696553554951
1031,辽宁,210000,06880909932890ca,2018,1,183.71886500434238
1032,重庆,500000,06880909932890ca,2018,1,299.79260058868635
1033,陕西,610000,06880909932890ca,2018,1,264.4598371210216
1034,黑龙江,230000,06880909932890ca,2018,1,74.65262545662563
1035,上海,310000,9c1c7ee8ebdda299,2018,1,113.02426377194968
1036,云南,530000,9c1c7ee8ebdda299,2018,1,280.59871881083035
1037,内蒙古,150000,9c1c7ee8ebdda299,2018,1,533.8374546828729
1038,北京,110000,9c1c7ee8ebdda299,2018,1,95.0236905031071
1039,四川,510000,9c1c7ee8ebdda299,2018,1,773.0303935716775
1040,安徽,340000,9c1c7ee8ebdda299,2018,1,412.3220205518468
1041,山东,370000,9c1c7ee8ebdda299,2018,1,1730.8308661671006
1042,山西,140000,9c1c7ee8ebdda299,2018,1,1182.9576627303877
1043,广东,440000,9c1c7ee8ebdda299,2018,1,653.7230179255943
1044,广西,450000,9c1c7ee8ebdda299,2018,1,378.67882393816546
1045,江苏,320000,9c1c7ee8ebdda299,2018,1,537.2710314373013
1046,江西,360000,9c1c7ee8ebdda299,2018,1,284.5067685475834
1047,河北,130000,9c1c7ee8ebdda299,2018,1,1991.1949426355754
1048,河南,410000,9c1c7ee8ebdda299,2018,1,1204.1729411196047
1049,浙江,330000,9c1c7ee8ebdda299,2018,1,650.4126608111002
1050,湖北,420000,9c1c7ee8ebdda299,2018,1,303.41287993700064
1051,湖南,430000,9c1c7ee8ebdda299,2018,1,407.26252277860254
1052,福建,350000,9c1c7ee8ebdda299,2018,1,429.377923487961
1053,辽宁,210000,9c1c7ee8ebdda299,2018,1,1048.187708563646
1054,重庆,500000,9c1c7ee8ebdda299,2018,1,166.0155499547729
1055,陕西,610000,9c1c7ee8ebdda299,2018,1,575.7325801838795
1056,黑龙江,230000,9c1c7ee8ebdda299,2018,1,598.9959880640403
1057,上海,310000,c6833cb891626c17,2018,1,399.5881706833553
1058,云南,530000,c6833cb891626c17,2018,1,322.1429574521826
1059,内蒙古,150000,c6833cb891626c17,2018,1,240.29962562549628
1060,北京,110000,c6833cb891626c17,2018,1,307.9847927900289
1061,四川,510000,c6833cb891626c17,2018,1,571.0323576529156
1062,安徽,340000,c6833cb891626c17,2018,1,833.481069364879
1063,山东,370000,c6833cb891626c17,2018,1,811.5754800219322
1064,山西,140000,c6833cb891626c17,2018,1,239.8758494216641
1065,广东,440000,c6833cb891626c17,2018,1,753.9760195553597
1066,广西,450000,c6833cb891626c17,2018,1,200.50688942052676
1067,江苏,320000,c6833cb891626c17,2018,1,1103.8688151481547
1068,江西,360000,c6833cb891626c17,2018,1,610.0459312008055
1069,河北,130000,c6833cb891626c17,2018,1,816.2898121382354
1070,河南,410000,c6833cb891626c17,2018,1,1158.2190193164001
1071,浙江,330000,c6833cb891626c17,2018,1,1387.6585495481181
1072,湖北,420000,c6833cb891626c17,2018,1,577.5586414969046
1073,湖南,430000,c6833cb891626c17,2018,1,481.266157715609
1074,福建,350000,c6833cb891626c17,2018,1,356.8979812465533
1075,辽宁,210000,c6833cb891626c17,2018,1,173.23721443034083
1076,重庆,500000,c6833cb891626c17,2018,1,303.0707072224045
1077,陕西,610000,c6833cb891626c17,2018,1,381.230643229561
1078,黑龙江,230000,c6833cb891626c17,2018,1,113.54825264395055
1079,上海,310000,3e21824be728cbec,2018,1,76.2746780465605
1080,云南,530000,3e21824be728cbec,2018,1,63.56562684321119
1081,内蒙古,150000,3e21824be728cbec,2018,1,-66.59283433500434
1082,北京,110000,3e21824be728cbec,2018,1,-71.71650730736837
1083,四川,510000,3e21824be728cbec,2018,1,156.39236482991043
1084,安徽,340000,3e21824be728cbec,2018,1,195.68715279729355
1085,山东,370000,3e21824be728cbec,2018,1,503.54836915034446
1086,山西,140000,3e21824be728cbec,2018,1,-26.363942953783635
1087,广东,440000,3e21824be728cbec,2018,1,329.7261367867514
1088,广西,450000,3e21824be728cbec,2018,1,23.958208741791225
1089,江苏,320000,3e21824be728cbec,2018,1,767.9082679708658
1090,江西,360000,3e21824be728cbec,2018,1,83.77405499547672
1091,河北,130000,3e21824be728cbec,2018,1,494.3285389968532
1092,河南,410000,3e21824be728cbec,2018,1,400.5502285858959
1093,浙江,330000,3e21824be728cbec,2018,1,437.49710418421364
1094,湖北,420000,3e21824be728cbec,2018,1,98.00523116272035
1095,湖南,430000,3e21824be728cbec,2018,1,69.96205363771219
1096,福建,350000,3e21824be728cbec,2018,1,118.42744091103839
1097,辽宁,210000,3e21824be728cbec,2018,1,-37.13902403848135
1098,重庆,500000,3e21824be728cbec,2018,1,10.260468557078752
1099,陕西,610000,3e21824be728cbec,2018,1,55.40389342926812
1100,黑龙江,230000,3e21824be728cbec,2018,1,-68.19672566935083
1123,上海,310000,f8a6975573af1b33,2018,1,399.36457549403633
1124,云南,530000,f8a6975573af1b33,2018,1,168.4635731912469
1125,内蒙古,150000,f8a6975573af1b33,2018,1,12.915513819139733
1126,北京,110000,f8a6975573af1b33,2018,1,33.16335922568692
1127,四川,510000,f8a6975573af1b33,2018,1,598.9894524552466
1128,安徽,340000,f8a6975573af1b33,2018,1,674.6985148046484
1129,山东,370000,f8a6975573af1b33,2018,1,462.86031562110674
1130,山西,140000,f8a6975573af1b33,2018,1,34.15473574711467
1131,广东,440000,f8a6975573af1b33,2018,1,1594.3685761657027
1132,广西,450000,f8a6975573af1b33,2018,1,203.0885159744576
1133,江苏,320000,f8a6975573af1b33,2018,1,1436.074258050552
1134,江西,360000,f8a6975573af1b33,2018,1,308.1786621574206
1135,河北,130000,f8a6975573af1b33,2018,1,370.7301391548028
1136,河南,410000,f8a6975573af1b33,2018,1,629.8326598847433
1137,浙江,330000,f8a6975573af1b33,2018,1,1201.7345278748771
1138,湖北,420000,f8a6975573af1b33,2018,1,377.5929355911304
1139,湖南,430000,f8a6975573af1b33,2018,1,348.79785765257736
1140,福建,350000,f8a6975573af1b33,2018,1,509.66913984684965
1141,辽宁,210000,f8a6975573af1b33,2018,1,75.65866128749701
1142,重庆,500000,f8a6975573af1b33,2018,1,328.1313668005032
1143,陕西,610000,f8a6975573af1b33,2018,1,127.83179512215105
1144,黑龙江,230000,f8a6975573af1b33,2018,1,27.890079856390116
1145,上海,310000,54fc07138d70374c,2018,1,197.97999095518537
1146,云南,530000,54fc07138d70374c,2018,1,221.48574572466174
1147,内蒙古,150000,54fc07138d70374c,2018,1,90.89432591405966
1148,北京,110000,54fc07138d70374c,2018,1,283.59907225089614
1149,四川,510000,54fc07138d70374c,2018,1,396.42412162116926
1150,安徽,340000,54fc07138d70374c,2018,1,143.17773033197278
1151,山东,370000,54fc07138d70374c,2018,1,469.5866175983928
1152,山西,140000,54fc07138d70374c,2018,1,69.93159485031265
1153,广东,440000,54fc07138d70374c,2018,1,962.270880405014
1154,广西,450000,54fc07138d70374c,2018,1,104.3980745704684
1155,江苏,320000,54fc07138d70374c,2018,1,399.8547665137089
1156,江西,360000,54fc07138d70374c,2018,1,91.86664533321078
1157,河北,130000,54fc07138d70374c,2018,1,388.1352186978029
1158,河南,410000,54fc07138d70374c,2018,1,357.30522500695747
1159,浙江,330000,54fc07138d70374c,2018,1,288.26207642399487
1160,湖北,420000,54fc07138d70374c,2018,1,170.57948162821526
1161,湖南,430000,54fc07138d70374c,2018,1,231.40851012612586
1162,福建,350000,54fc07138d70374c,2018,1,105.06784213082511
1163,辽宁,210000,54fc07138d70374c,2018,1,155.69164983850612
1164,重庆,500000,54fc07138d70374c,2018,1,307.2226308598735
1165,陕西,610000,54fc07138d70374c,2018,1,133.44574055479558
1166,黑龙江,230000,54fc07138d70374c,2018,1,146.82781694282244
1167,上海,310000,212083a9246d2fd3,2018,1,227.04406722202862
1168,云南,530000,212083a9246d2fd3,2018,1,251.47323632554003
1169,内蒙古,150000,212083a9246d2fd3,2018,1,155.67299993926957
1170,北京,110000,212083a9246d2fd3,2018,1,69.23218290863667
1171,四川,510000,212083a9246d2fd3,2018,1,612.4408144405464
1172,安徽,340000,212083a9246d2fd3,2018,1,988.5284725991831
1173,山东,370000,212083a9246d2fd3,2018,1,940.9927298664055
1174,山西,140000,212083a9246d2fd3,2018,1,286.9101216105584
1175,广东,440000,212083a9246d2fd3,2018,1,941.4534393859748
1176,广西,450000,212083a9246d2fd3,2018,1,361.66522939791764
1177,江苏,320000,212083a9246d2fd3,2018,1,1210.2092375454413
1178,江西,360000,212083a9246d2fd3,2018,1,411.10729316292407
1179,河北,130000,212083a9246d2fd3,2018,1,742.3811980306364
1180,河南,410000,212083a9246d2fd3,2018,1,1331.2019654940427
1181,浙江,330000,212083a9246d2fd3,2018,1,588.1805735182206
1182,湖北,420000,212083a9246d2fd3,2018,1,352.7059073893304
1183,湖南,430000,212083a9246d2fd3,2018,1,711.6655062331471
1184,福建,350000,212083a9246d2fd3,2018,1,380.40450970180586
1185,辽宁,210000,212083a9246d2fd3,2018,1,151.3362875622031
1186,重庆,500000,212083a9246d2fd3,2018,1,374.76059412540997
1187,陕西,610000,212083a9246d2fd3,2018,1,671.4591535401958
1188,黑龙江,230000,212083a9246d2fd3,2018,1,75.2905497392465
1189,上海,310000,4f79773e600518a6,2018,1,22.477374166163088
1190,云南,530000,4f79773e600518a6,2018,1,58.10071772324329
1191,内蒙古,150000,4f79773e600518a6,2018,1,119.53747639835137
1192,北京,110000,4f79773e600518a6,2018,1,5.890284090116097
1193,四川,510000,4f79773e600518a6,2018,1,105.01189243311535
1194,安徽,340000,4f79773e600518a6,2018,1,168.3436926162414
1195,山东,370000,4f79773e600518a6,2018,1,354.9206440041311
1196,山西,140000,4f79773e600518a6,2018,1,56.79693502945071
1197,广东,440000,4f79773e600518a6,2018,1,1.4911067666982945
1198,广西,450000,4f79773e600518a6,2018,1,8.204826170045294
1199,江苏,320000,4f79773e600518a6,2018,1,95.7790521424929
1200,江西,360000,4f79773e600518a6,2018,1,110.17082918875201
1201,河北,130000,4f79773e600518a6,2018,1,179.83887155705224
1202,河南,410000,4f79773e600518a6,2018,1,310.3047099500874
1203,浙江,330000,4f79773e600518a6,2018,1,48.23752712654584
1204,湖北,420000,4f79773e600518a6,2018,1,158.79974920298247
1205,湖南,430000,4f79773e600518a6,2018,1,443.94589728967145
1206,福建,350000,4f79773e600518a6,2018,1,6.172964440553642
1207,辽宁,210000,4f79773e600518a6,2018,1,42.81032500809118
1208,重庆,500000,4f79773e600518a6,2018,1,87.48237164106064
1209,陕西,610000,4f79773e600518a6,2018,1,278.9527634024416
1210,黑龙江,230000,4f79773e600518a6,2018,1,63.16217007107997
1211,上海,310000,fc32b1a017b34efe,2018,1,124.66839758482911
1212,云南,530000,fc32b1a017b34efe,2018,1,483.28873521578635
1213,内蒙古,150000,fc32b1a017b34efe,2018,1,463.55577769329375
1214,北京,110000,fc32b1a017b34efe,2018,1,122.34277958220923
1215,四川,510000,fc32b1a017b34efe,2018,1,1168.0737400898636
1216,安徽,340000,fc32b1a017b34efe,2018,1,502.61501906213095
1217,山东,370000,fc32b1a017b34efe,2018,1,887.0885351879817
1218,山西,140000,fc32b1a017b34efe,2018,1,884.7375077156596
1219,广东,440000,fc32b1a017b34efe,2018,1,654.2336810781078
1220,广西,450000,fc32b1a017b34efe,2018,1,262.97379034648014
1221,江苏,320000,fc32b1a017b34efe,2018,1,739.5583240355983
1222,江西,360000,fc32b1a017b34efe,2018,1,401.1519525182519
1223,河北,130000,fc32b1a017b34efe,2018,1,1327.5569282008905
1224,河南,410000,fc32b1a017b34efe,2018,1,1086.0447236768916
1225,浙江,330000,fc32b1a017b34efe,2018,1,511.3946423691219
1226,湖北,420000,fc32b1a017b34efe,2018,1,355.3344030131768
1227,湖南,430000,fc32b1a017b34efe,2018,1,628.3001919636305
1228,福建,350000,fc32b1a017b34efe,2018,1,240.68691643693552
1229,辽宁,210000,fc32b1a017b34efe,2018,1,198.92453912700165
1230,重庆,500000,fc32b1a017b34efe,2018,1,808.9613993857054
1231,陕西,610000,fc32b1a017b34efe,2018,1,839.7559867722141
1232,黑龙江,230000,fc32b1a017b34efe,2018,1,151.47270058063663
1233,上海,310000,feabbf46658382b9,2018,1,550.0782592936188
1234,云南,530000,feabbf46658382b9,2018,1,958.2335844233332
1235,内蒙古,150000,feabbf46658382b9,2018,1,855.8863171981807
1236,北京,110000,feabbf46658382b9,2018,1,361.08964790073605
1237,四川,510000,feabbf46658382b9,2018,1,1440.494121288407
1238,安徽,340000,feabbf46658382b9,2018,1,924.4933920455001
1239,山东,370000,feabbf46658382b9,2018,1,1246.1028824805398
1240,山西,140000,feabbf46658382b9,2018,1,784.7182406309116
1241,广东,440000,feabbf46658382b9,2018,1,1334.387514876746
1242,广西,450000,feabbf46658382b9,2018,1,499.31679659823186
1243,江苏,320000,feabbf46658382b9,2018,1,1492.410472885974
1244,江西,360000,feabbf46658382b9,2018,1,624.31296159573
1245,河北,130000,feabbf46658382b9,2018,1,1417.3048854420006
1246,河南,410000,feabbf46658382b9,2018,1,1520.9461217676794
1247,浙江,330000,feabbf46658382b9,2018,1,1377.747553314513
1248,湖北,420000,feabbf46658382b9,2018,1,776.4733359960281
1249,湖南,430000,feabbf46658382b9,2018,1,1182.6501429945042
1250,福建,350000,feabbf46658382b9,2018,1,584.4181599487594
1251,辽宁,210000,feabbf46658382b9,2018,1,417.719211806246
1252,重庆,500000,feabbf46658382b9,2018,1,1342.219658150032
1253,陕西,610000,feabbf46658382b9,2018,1,1085.9474428706117
1254,黑龙江,230000,feabbf46658382b9,2018,1,349.75787953991744
1255,上海,310000,f270f6a489c6a9d7,2018,1,43.433997184308566
1256,云南,530000,f270f6a489c6a9d7,2018,1,925.7841849623135
1257,内蒙古,150000,f270f6a489c6a9d7,2018,1,63.09823919378425
1258,北京,110000,f270f6a489c6a9d7,2018,1,180.44104341275232
1259,四川,510000,f270f6a489c6a9d7,2018,1,426.52412242202723
1260,安徽,340000,f270f6a489c6a9d7,2018,1,199.73947457115406
1261,山东,370000,f270f6a489c6a9d7,2018,1,436.5368786953535
1262,山西,140000,f270f6a489c6a9d7,2018,1,113.87865719068782
1263,广东,440000,f270f6a489c6a9d7,2018,1,498.55913426166956
1264,广西,450000,f270f6a489c6a9d7,2018,1,54.56871999402273
1265,江苏,320000,f270f6a489c6a9d7,2018,1,588.8447013164719
1266,江西,360000,f270f6a489c6a9d7,2018,1,89.4573063855463
1267,河北,130000,f270f6a489c6a9d7,2018,1,522.3329507924439
1268,河南,410000,f270f6a489c6a9d7,2018,1,592.720643093513
1269,浙江,330000,f270f6a489c6a9d7,2018,1,404.1483560888288
1270,湖北,420000,f270f6a489c6a9d7,2018,1,390.807244326636
1271,湖南,430000,f270f6a489c6a9d7,2018,1,312.189774983623
1272,福建,350000,f270f6a489c6a9d7,2018,1,101.96063861303702
1273,辽宁,210000,f270f6a489c6a9d7,2018,1,183.1631142952137
1274,重庆,500000,f270f6a489c6a9d7,2018,1,552.7300876516629
1275,陕西,610000,f270f6a489c6a9d7,2018,1,155.06146241364718
1276,黑龙江,230000,f270f6a489c6a9d7,2018,1,53.728497241080106
1277,上海,310000,d0f245b8781e3631,2018,1,74.78512932587421
1278,云南,530000,d0f245b8781e3631,2018,1,135.70588030856737
1279,内蒙古,150000,d0f245b8781e3631,2018,1,105.50045464062748
1280,北京,110000,d0f245b8781e3631,2018,1,54.65529136034803
1281,四川,510000,d0f245b8781e3631,2018,1,552.3853902782181
1282,安徽,340000,d0f245b8781e3631,2018,1,226.38561990618666
1283,山东,370000,d0f245b8781e3631,2018,1,368.8395768802259
